liquor_id,liqour_name,ingredient_id,ingredient_name,similarity
6921,white_zinfandel_wine,279,baked_bean,-0.004794063977897167
6921,white_zinfandel_wine,366,beef_bouillon,-0.013372305780649185
6921,white_zinfandel_wine,367,beef_bouillon_cube,0.02510925941169262
6921,white_zinfandel_wine,368,beef_bouillon_granule,-0.01801009103655815
6921,white_zinfandel_wine,371,beef_broth,0.012982671149075031
6921,white_zinfandel_wine,447,bicarbonate_of_soda,0.01975160837173462
6921,white_zinfandel_wine,465,bittersweet_chocolate,0.0004649301990866661
6921,white_zinfandel_wine,470,black_bean,0.011105591431260109
6921,white_zinfandel_wine,712,broccoli_floret,0.028164803981781006
6921,white_zinfandel_wine,762,buffalo,0.026250876486301422
6921,white_zinfandel_wine,773,bulk_pork_sausage,0.02382584661245346
6921,white_zinfandel_wine,798,buttercream_frosting,0.01022225059568882
6921,white_zinfandel_wine,825,cabbage_kimchi,0.021242842078208923
6921,white_zinfandel_wine,884,candy,0.02712203375995159
6921,white_zinfandel_wine,892,candy_sprinkle,0.01815865933895111
6921,white_zinfandel_wine,1026,catsup,-0.007016191259026527
6921,white_zinfandel_wine,1035,cayenne,0.023262789472937584
6921,white_zinfandel_wine,1049,celery_salt,0.027089737355709076
6921,white_zinfandel_wine,1086,cheddar_cheese_soup,0.0070260390639305115
6921,white_zinfandel_wine,1148,chicken_breast,0.011281304061412811
6921,white_zinfandel_wine,1193,chicken_stock,0.026728114113211632
6921,white_zinfandel_wine,1225,chili_powder,-0.00329543836414814
6921,white_zinfandel_wine,1252,chip,0.026961006224155426
6921,white_zinfandel_wine,1265,chive_blossom,0.016650475561618805
6921,white_zinfandel_wine,1344,chopped_tomato,0.023938588798046112
6921,white_zinfandel_wine,1357,chunky_salsa,0.019639790058135986
6921,white_zinfandel_wine,1358,chutney,0.019502850249409676
6921,white_zinfandel_wine,1475,colby_monterey_jack_cheese,0.010502294637262821
6921,white_zinfandel_wine,1506,condensed_tomato_soup,0.021126698702573776
6921,white_zinfandel_wine,1559,cooked_shrimp,0.014754921197891235
6921,white_zinfandel_wine,1576,cooking_oil,-0.009656607173383236
6921,white_zinfandel_wine,1603,corn_kernel,-0.0005434229969978333
6921,white_zinfandel_wine,1611,corn_syrup,0.019408036023378372
6921,white_zinfandel_wine,1615,cornbread,0.024536721408367157
6921,white_zinfandel_wine,1684,cream_cheese_spread,0.022311702370643616
6921,white_zinfandel_wine,1715,creamy_peanut_butter,-0.011784302070736885
6921,white_zinfandel_wine,1725,creole_mustard,-0.0010361149907112122
6921,white_zinfandel_wine,1755,crushed_red_pepper_flake,-0.002980116754770279
6921,white_zinfandel_wine,1794,cuttlefish,0.0268833227455616
6921,white_zinfandel_wine,1795,daikon_radish,0.027778543531894684
6921,white_zinfandel_wine,1843,dashi_stock,0.012053761631250381
6921,white_zinfandel_wine,1884,diced_tomatoes_with_juice,0.0042925141751766205
6921,white_zinfandel_wine,1912,distilled_vinegar,-0.02055400051176548
6921,white_zinfandel_wine,1931,dried_ancho_chile_powder,0.019133582711219788
6921,white_zinfandel_wine,2037,dried_oregano_leaf,-0.02444668859243393
6921,white_zinfandel_wine,2085,dried_thyme,0.0008818395435810089
6921,white_zinfandel_wine,2101,dry_buttermilk,0.028305374085903168
6921,white_zinfandel_wine,2154,dry_yeast,0.0040390752255916595
6921,white_zinfandel_wine,2164,dulce_de_leche,0.026568084955215454
6921,white_zinfandel_wine,2167,dumpling,0.027230137959122658
6921,white_zinfandel_wine,2223,epazote,0.021249741315841675
6921,white_zinfandel_wine,2235,essential_oil,0.01594044640660286
6921,white_zinfandel_wine,2249,extra_lean_ground_beef,-0.006607972085475922
6921,white_zinfandel_wine,2271,fat_free_chicken_broth,0.021705327555537224
6921,white_zinfandel_wine,2348,fine_salt,-0.0054922085255384445
6921,white_zinfandel_wine,2362,firm_tofu,0.014178480952978134
6921,white_zinfandel_wine,2406,food_coloring,0.006776217371225357
6921,white_zinfandel_wine,2456,fresh_breadcrumb,-0.007953356951475143
6921,white_zinfandel_wine,2476,fresh_corn,0.0066297235898673534
6921,white_zinfandel_wine,2504,fresh_ground_pepper,0.0282183438539505
6921,white_zinfandel_wine,2563,fresh_rosemary_leaf,0.018451284617185593
6921,white_zinfandel_wine,2626,frozen_baby_lima_bean,0.024908725172281265
6921,white_zinfandel_wine,2690,frozen_mixed_vegetable,0.02769269049167633
6921,white_zinfandel_wine,2697,frozen_pea,0.02567344903945923
6921,white_zinfandel_wine,2764,fruit_salad,-0.00970508623868227
6921,white_zinfandel_wine,2774,fudge,0.029113683849573135
6921,white_zinfandel_wine,2919,graham_cracker,0.0034076767042279243
6921,white_zinfandel_wine,2969,great_northern_bean,0.004826873540878296
6921,white_zinfandel_wine,3005,green_glazed_cherry,0.021168837323784828
6921,white_zinfandel_wine,3008,green_hot_pepper_sauce,0.02893916890025139
6921,white_zinfandel_wine,3069,ground_chuck,-0.048342280089855194
6921,white_zinfandel_wine,3118,ground_thyme,0.022472459822893143
6921,white_zinfandel_wine,3153,half_and_half,-0.0015634912997484207
6921,white_zinfandel_wine,3169,hamburger,0.009405560791492462
6921,white_zinfandel_wine,3170,hamburger_bun,-0.008581573143601418
6921,white_zinfandel_wine,3178,hard_boiled_egg,0.005978763103485107
6921,white_zinfandel_wine,3335,hot_dog_bun,-0.007489465177059174
6921,white_zinfandel_wine,3352,hot_pepper_sauce,0.015003710985183716
6921,white_zinfandel_wine,3378,ice_cream_cone,0.02362646535038948
6921,white_zinfandel_wine,3389,idaho_potato,-0.009792335331439972
6921,white_zinfandel_wine,3565,ketchup,0.023772016167640686
6921,white_zinfandel_wine,3595,knudsen_sour_cream,-0.0030599068850278854
6921,white_zinfandel_wine,3629,kraft_zesty_italian_dressing,0.01068916916847229
6921,white_zinfandel_wine,3689,lean_boneless_pork,0.028117308393120766
6921,white_zinfandel_wine,3693,lean_ground_beef,0.022357609122991562
6921,white_zinfandel_wine,3752,lemon_pepper,0.01860440894961357
6921,white_zinfandel_wine,3769,lemon_wedge,-0.006461586803197861
6921,white_zinfandel_wine,3811,light_mayonnaise,-0.018925918266177177
6921,white_zinfandel_wine,3839,lima_bean,0.029055241495370865
6921,white_zinfandel_wine,3883,liquid_smoke,0.010544944554567337
6921,white_zinfandel_wine,3887,liquid_sweetener,0.029206881299614906
6921,white_zinfandel_wine,3899,lobster,0.003526756539940834
6921,white_zinfandel_wine,4010,m_&_m's_plain_chocolate_candy,0.018137970939278603
6921,white_zinfandel_wine,4123,meat,0.013939682394266129
6921,white_zinfandel_wine,4140,medium_grain_white_rice,-0.0007827989757061005
6921,white_zinfandel_wine,4153,meringue,0.017448516562581062
6921,white_zinfandel_wine,4165,mexican_blend_cheese,0.015199106186628342
6921,white_zinfandel_wine,4225,minestrone_soup,-0.028027338907122612
6921,white_zinfandel_wine,4258,miracle_whip,0.0018589869141578674
6921,white_zinfandel_wine,4264,miso,-0.002175416797399521
6921,white_zinfandel_wine,4292,molasses,-0.03782570734620094
6921,white_zinfandel_wine,4326,mung_bean_sprout,0.023281756788492203
6921,white_zinfandel_wine,4364,natural_bran,0.02156652696430683
6921,white_zinfandel_wine,4427,nonstick_cooking_spray,-0.013040788471698761
6921,white_zinfandel_wine,4429,noodle,0.008280672132968903
6921,white_zinfandel_wine,4439,nutritional_yeast,0.012424318119883537
6921,white_zinfandel_wine,4491,onion_soup_mix,-0.0009870007634162903
6921,white_zinfandel_wine,4591,pancake_syrup,-0.0036993371322751045
6921,white_zinfandel_wine,4623,parsley_sprig,0.018399551510810852
6921,white_zinfandel_wine,4653,pate,0.018150106072425842
6921,white_zinfandel_wine,4768,pheasant,-0.014356499537825584
6921,white_zinfandel_wine,4772,philadelphia_cream_cheese,0.027517184615135193
6921,white_zinfandel_wine,4782,pickle,0.018595978617668152
6921,white_zinfandel_wine,4794,pickled_jalapeno_pepper,0.016495846211910248
6921,white_zinfandel_wine,4875,pink_salmon,0.027131875976920128
6921,white_zinfandel_wine,4942,polenta,0.015498086810112
6921,white_zinfandel_wine,4967,pork_&_bean,0.00526876375079155
6921,white_zinfandel_wine,4968,pork_and_bean,-0.011471742764115334
6921,white_zinfandel_wine,4972,pork_belly,0.013197876513004303
6921,white_zinfandel_wine,5011,pork_stew_meat,0.029099250212311745
6921,white_zinfandel_wine,5071,prepared_horseradish,-0.021700263023376465
6921,white_zinfandel_wine,5076,prepared_mustard,-0.018515020608901978
6921,white_zinfandel_wine,5137,pure_maple_syrup,0.014525169506669044
6921,white_zinfandel_wine,5139,pure_vanilla_extract,0.007634855806827545
6921,white_zinfandel_wine,5147,purslane,0.020315498113632202
6921,white_zinfandel_wine,5201,ranch_style_bean,0.02337428741157055
6921,white_zinfandel_wine,5268,red_bliss_potato,0.029224902391433716
6921,white_zinfandel_wine,5303,red_kidney_bean,0.012240611016750336
6921,white_zinfandel_wine,5310,red_onion,-0.008363578468561172
6921,white_zinfandel_wine,5418,relish,-0.04789271205663681
6921,white_zinfandel_wine,5436,rice_cake,0.018843431025743484
6921,white_zinfandel_wine,5440,rice_krispies,0.02474304847419262
6921,white_zinfandel_wine,5520,rome_apple,0.028339803218841553
6921,white_zinfandel_wine,5538,rotel,0.028899449855089188
6921,white_zinfandel_wine,5540,rotel_tomato,-0.016536574810743332
6921,white_zinfandel_wine,5574,rye_flour,0.017574317753314972
6921,white_zinfandel_wine,5608,salt,0.013556725345551968
6921,white_zinfandel_wine,5612,salt_and_black_pepper,-0.005282152444124222
6921,white_zinfandel_wine,5620,salt_pork,0.0067914873361587524
6921,white_zinfandel_wine,5653,sausage,-0.004243230447173119
6921,white_zinfandel_wine,5683,sea_scallop,0.025195304304361343
6921,white_zinfandel_wine,5690,season_salt,-0.004246402531862259
6921,white_zinfandel_wine,5732,semisweet_chocolate_piece,0.010876437649130821
6921,white_zinfandel_wine,5737,serrano_chili,0.015193339437246323
6921,white_zinfandel_wine,5763,sharp_cheddar_cheese,-0.04637550562620163
6921,white_zinfandel_wine,5765,shea_butter,-0.012278221547603607
6921,white_zinfandel_wine,5803,shredded_cheddar_cheese,-0.03110641986131668
6921,white_zinfandel_wine,5816,silken_tofu,0.01722908765077591
6921,white_zinfandel_wine,5833,skim_milk,0.01279577985405922
6921,white_zinfandel_wine,5851,sliced_mushroom,-0.01180209219455719
6921,white_zinfandel_wine,5866,small_onion,0.024148426949977875
6921,white_zinfandel_wine,5919,snail,0.02129180170595646
6921,white_zinfandel_wine,5959,sorrel,-0.006532542407512665
6921,white_zinfandel_wine,5963,soup_stock,0.013167791068553925
6921,white_zinfandel_wine,5980,sourdough_starter,0.0004588216543197632
6921,white_zinfandel_wine,6038,spice_cake_mix,0.02630913071334362
6921,white_zinfandel_wine,6086,squirrel,0.024214280769228935
6921,white_zinfandel_wine,6109,stew_meat,0.027188964188098907
6921,white_zinfandel_wine,6110,stewed_tomato,0.009920112788677216
6921,white_zinfandel_wine,6115,stick,0.0028985575772821903
6921,white_zinfandel_wine,6159,striped_bass,0.009865563362836838
6921,white_zinfandel_wine,6243,sweet_corn,0.018909428268671036
6921,white_zinfandel_wine,6300,swordfish,0.007329445332288742
6921,white_zinfandel_wine,6310,tabasco_sauce,-0.031104281544685364
6921,white_zinfandel_wine,6326,tamale,-0.008386654779314995
6921,white_zinfandel_wine,6328,tamari_soy_sauce,-0.008489405736327171
6921,white_zinfandel_wine,6372,teff_flour,0.024106251075863838
6921,white_zinfandel_wine,6373,tempeh,0.02111193537712097
6921,white_zinfandel_wine,6434,tofu,0.017632514238357544
6921,white_zinfandel_wine,6448,tomato_juice,0.009853634983301163
6921,white_zinfandel_wine,6456,tomatoes_and_green_chilies,0.013651447370648384
6921,white_zinfandel_wine,6461,tomatoes_with_juice,0.003552345559000969
6921,white_zinfandel_wine,6467,toothpick,0.005336262751370668
6921,white_zinfandel_wine,6476,tortilla_chip,-0.004729480482637882
6921,white_zinfandel_wine,6497,tuna,0.007722772657871246
6921,white_zinfandel_wine,6598,unsweetened_applesauce,0.017012616619467735
6921,white_zinfandel_wine,6649,vanilla_frosting,-0.006442047655582428
6921,white_zinfandel_wine,6696,vegan_margarine,0.012536153197288513
6921,white_zinfandel_wine,6709,vegetable_juice,-0.018509317189455032
6921,white_zinfandel_wine,6735,velveeta_cheese,0.025630056858062744
6921,white_zinfandel_wine,6766,waffle,0.009860716760158539
6921,white_zinfandel_wine,6771,wakame_seaweed,0.02110612951219082
6921,white_zinfandel_wine,6821,whey,0.011711448431015015
6921,white_zinfandel_wine,6861,white_corn,0.013150997459888458
6921,white_zinfandel_wine,6873,white_distilled_vinegar,0.006977269891649485
6921,white_zinfandel_wine,6878,white_frosting,0.007079567760229111
6921,white_zinfandel_wine,6883,white_horseradish,0.020806174725294113
6921,white_zinfandel_wine,6952,whole_kernel_corn,-0.004759573843330145
6921,white_zinfandel_wine,6988,whole_wheat_flour,0.028127267956733704
6921,white_zinfandel_wine,6996,whole_wheat_pastry_flour,-0.0017724866047501564
6921,white_zinfandel_wine,7035,worcestershire_sauce,0.017567403614521027
6921,white_zinfandel_wine,7043,yam,0.015560174360871315
6921,white_zinfandel_wine,7062,yellow_food_coloring,0.008044250309467316
6921,white_zinfandel_wine,7067,yellow_mustard,0.01750349998474121
7017,wine,18,6_inch_corn_tortilla,0.007940670475363731
7017,wine,225,avocado_oil,0.025003716349601746
7017,wine,394,beef_rib_roast,0.011937066912651062
7017,wine,414,beef_t_bone_steak,-0.009667902253568172
7017,wine,449,bird_chile,0.027892326936125755
7017,wine,459,bisquick_reduced_fat_baking_mix,0.028058920055627823
